micRMS,lux,tMid,dT_tb,DOproxy,tds_mV,irObj,irAmb,airT,airRH,pressure_hPa,pump,manual_override,label
0.0,159.1,24.25,0.06,8.29,409.0,25.41,23.91,23.5,58.0,1004.1,0.0,0.0,calm
90.64,159.0,24.25,0.06,8.29,420.0,25.35,23.93,23.5,58.0,1004.0,0.0,0.0,other
0.0,158.9,24.25,0.0,8.29,420.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,404.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,409.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
90.58,159.1,24.25,0.06,8.29,420.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,other
0.0,159.0,24.25,0.06,8.29,473.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.23,159.0,24.25,0.06,8.29,417.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,383.0,25.31,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.4,24.25,0.06,8.29,406.0,25.29,23.91,23.5,58.0,1004.0,0.0,0.0,calm
90.5,159.4,24.25,0.06,8.29,408.0,25.23,23.87,23.5,58.0,1004.1,0.0,0.0,other
0.0,159.3,24.25,0.06,8.29,405.0,25.25,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.25,0.06,8.29,420.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.3,24.25,0.06,8.29,417.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.74,159.3,24.25,0.06,8.29,421.0,25.13,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,409.0,25.25,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.3,24.25,0.06,8.29,415.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,411.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.25,0.06,8.29,407.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,403.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,411.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.53,159.2,24.25,0.0,8.29,420.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.25,0.0,8.29,432.0,25.25,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,415.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,406.0,25.29,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.6,24.25,0.06,8.29,409.0,25.31,23.81,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.25,0.06,8.29,431.0,25.29,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.25,0.0,8.29,403.0,25.29,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.0,8.29,404.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,405.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,402.0,25.37,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.0,8.29,410.0,25.37,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,388.0,25.43,23.87,23.5,58.0,1004.1,0.0,0.0,calm
90.56,159.3,24.25,0.06,8.29,425.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,other
0.0,159.4,24.25,0.06,8.29,407.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.5,24.25,0.06,8.29,432.0,25.37,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.16,159.6,24.25,0.06,8.29,415.0,25.47,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,417.0,25.43,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,419.0,25.43,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,407.0,25.41,23.85,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.8,24.25,0.06,8.29,402.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,411.0,25.35,23.87,23.5,58.0,1004.2,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,409.0,25.35,23.89,23.5,59.0,1004.2,0.0,0.0,calm
0.0,159.8,24.25,0.06,8.29,409.0,25.29,23.85,23.5,59.0,1004.1,0.0,0.0,calm
5.54,159.7,24.25,0.06,8.29,402.0,25.31,23.87,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.7,24.25,0.06,8.29,405.0,25.37,23.89,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.4,24.25,0.06,8.29,409.0,25.35,23.91,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,420.0,25.37,23.91,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,402.0,25.31,23.87,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,415.0,25.31,23.87,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,420.0,25.31,23.89,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,417.0,25.35,23.91,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,411.0,25.35,23.89,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.4,24.25,0.06,8.29,390.0,25.31,23.91,23.5,59.0,1004.0,0.0,0.0,calm
5.02,159.2,24.25,0.06,8.29,411.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.53,159.0,24.25,0.06,8.29,405.0,25.25,23.87,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,159.3,24.25,0.06,8.29,415.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,417.0,25.29,23.87,23.5,58.0,1004.2,0.0,0.0,calm
5.94,159.0,24.19,0.06,8.3,407.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.2,159.0,24.25,0.06,8.29,410.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,human-tap
0.0,159.0,24.25,0.06,8.29,410.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,405.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,420.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,402.0,25.23,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,420.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
6.26,159.0,24.25,0.06,8.29,417.0,25.29,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,409.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
90.59,158.9,24.25,0.06,8.29,410.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,other
0.0,158.9,24.25,0.06,8.29,407.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.8,24.25,0.06,8.29,411.0,25.37,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.08,159.0,24.19,0.06,8.3,431.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,407.0,25.37,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.29,158.9,24.25,0.06,8.29,386.0,25.43,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,407.0,25.43,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,410.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,406.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,420.0,25.41,23.85,23.5,58.0,1004.0,0.0,0.0,calm
5.05,158.9,24.25,0.06,8.29,411.0,25.47,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,400.0,25.37,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,409.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,402.0,25.31,23.93,23.5,58.0,1004.0,0.0,0.0,calm
5.27,158.9,24.25,0.06,8.29,354.0,25.35,23.89,23.5,59.0,1004.1,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,420.0,25.35,23.91,23.5,59.0,1004.0,0.0,0.0,calm
90.58,159.0,24.25,0.06,8.29,409.0,25.35,23.89,23.5,59.0,1004.0,0.0,0.0,other
0.0,159.0,24.19,0.0,8.3,400.0,25.29,23.89,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,421.0,25.23,23.93,23.5,59.0,1004.0,0.0,0.0,calm
0.0,158.8,24.25,0.06,8.29,408.0,25.29,23.91,23.5,59.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,416.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,417.0,25.31,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,405.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.13,159.2,24.25,0.06,8.29,409.0,25.43,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,417.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,415.0,25.41,23.91,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,415.0,25.43,23.89,23.5,59.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,-0.06,8.3,421.0,25.37,23.87,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,411.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
90.55,159.1,24.19,0.06,8.3,407.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,other
0.0,159.0,24.19,0.06,8.3,408.0,25.37,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,405.0,25.35,23.91,23.5,58.0,1004.2,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,391.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,calm
5.84,159.1,24.25,0.06,8.29,407.0,25.37,23.93,23.5,58.0,1004.1,0.0,0.0,calm
6.5,159.0,24.25,0.06,8.29,404.0,25.25,23.91,23.5,58.0,1004.1,0.0,0.0,human-tap
0.0,159.0,24.19,0.06,8.3,408.0,25.25,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.8,24.25,0.06,8.29,410.0,25.29,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,409.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
5.89,159.2,24.25,0.06,8.29,407.0,25.29,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,423.0,25.35,23.93,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.19,0.06,8.3,409.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
90.74,159.1,24.25,0.06,8.29,408.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,other
0.0,159.2,24.19,0.06,8.3,408.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.94,159.2,24.19,0.06,8.3,400.0,25.29,23.89,23.5,58.0,1004.2,0.0,0.0,calm
6.05,159.1,24.25,0.06,8.29,409.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,159.2,24.19,0.0,8.3,399.0,25.37,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,404.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,415.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,415.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.2,24.19,0.06,8.3,409.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
6.11,159.2,24.19,0.06,8.3,417.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,411.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.19,0.13,8.3,416.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.4,24.25,0.06,8.29,372.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.19,0.0,8.3,400.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.2,24.25,0.06,8.29,410.0,25.41,23.87,23.5,58.0,1004.0,0.0,0.0,calm
5.4,159.2,24.19,0.06,8.3,418.0,25.31,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.06,8.29,415.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
90.69,159.1,24.25,0.0,8.29,411.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,other
0.0,159.2,24.19,0.06,8.3,416.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,407.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,407.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.0,8.3,400.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
6.75,159.2,24.19,0.0,8.3,414.0,25.25,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.36,159.1,24.25,0.0,8.29,418.0,25.25,23.87,23.5,58.0,1004.0,0.0,0.0,human-tap
90.63,159.3,24.19,0.06,8.3,415.0,25.23,23.93,23.5,58.0,1004.0,0.0,0.0,human-tap
93.21,159.0,24.25,0.06,8.29,414.0,25.23,23.91,23.5,58.0,1004.0,0.0,0.0,other
0.0,158.9,24.19,0.06,8.3,409.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,410.0,25.41,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,417.0,25.37,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,415.0,25.41,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,410.0,25.37,23.85,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,403.0,25.31,23.91,23.5,58.0,1004.1,0.0,0.0,calm
5.74,159.0,24.19,0.06,8.3,402.0,25.29,23.87,23.5,59.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,405.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,406.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,417.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,404.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
7.88,159.0,24.19,0.0,8.3,420.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,403.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,415.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
5.44,158.9,24.19,0.06,8.3,391.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,409.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
90.58,159.0,24.19,0.06,8.3,407.0,25.37,23.91,23.5,58.0,1004.1,0.0,0.0,other
90.46,159.0,24.19,0.06,8.3,405.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,158.9,24.19,0.06,8.3,416.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.45,159.0,24.19,0.06,8.3,409.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
90.54,159.2,24.19,0.06,8.3,410.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,human-tap
5.11,159.3,24.19,0.0,8.3,405.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,159.2,24.19,0.06,8.3,413.0,25.29,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.19,0.0,8.3,414.0,25.29,23.87,23.5,58.0,1004.2,0.0,0.0,calm
0.0,159.2,24.19,0.06,8.3,411.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.11,159.1,24.25,0.06,8.29,410.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
5.69,159.3,24.25,0.0,8.29,415.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,159.1,24.19,0.06,8.3,409.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,410.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.3,24.19,0.0,8.3,437.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.0,8.3,398.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,411.0,25.25,23.91,23.5,58.0,1004.0,0.0,0.0,calm
5.95,159.0,24.19,0.06,8.3,420.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.24,159.0,24.19,0.06,8.3,402.0,25.25,23.91,23.5,58.0,1004.0,0.0,0.0,human-tap
0.0,159.0,24.19,0.06,8.3,406.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.0,8.3,433.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,365.0,25.35,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,409.0,25.37,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,420.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,-0.06,8.3,407.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,409.0,25.37,23.87,23.5,58.0,1004.0,0.0,0.0,calm
5.59,159.1,24.25,0.0,8.29,391.0,25.41,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,420.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,419.0,25.41,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,419.0,25.41,23.91,23.5,58.0,1004.0,0.0,0.0,calm
90.6,159.0,24.25,0.06,8.29,398.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,other
0.0,159.0,24.25,0.06,8.29,407.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,395.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,394.0,25.31,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.19,0.0,8.3,411.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,407.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.25,0.06,8.29,405.0,25.37,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,414.0,25.29,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.0,8.3,378.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,417.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,407.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,431.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.0,8.3,416.0,25.37,23.93,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,415.0,25.35,23.91,23.5,58.0,1004.1,0.0,0.0,calm
5.31,159.0,24.19,0.06,8.3,416.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,407.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
90.48,159.1,24.19,0.06,8.3,420.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,other
90.74,158.9,24.19,0.0,8.3,409.0,25.29,23.89,23.5,58.0,1004.1,0.0,0.0,human-tap
0.0,159.0,24.19,0.06,8.3,420.0,25.29,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,415.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.19,0.0,8.3,389.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,421.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,409.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,410.0,25.41,23.89,23.5,58.0,1004.0,0.0,0.0,calm
5.29,159.0,24.25,0.06,8.29,407.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,421.0,25.25,23.85,23.5,58.0,1004.0,0.0,0.0,calm
90.65,159.1,24.19,0.0,8.3,395.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,other
0.0,158.9,24.25,0.0,8.29,393.0,25.25,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,411.0,25.23,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,420.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.8,24.19,0.0,8.3,415.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.9,24.25,0.06,8.29,402.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
5.28,158.9,24.19,0.06,8.3,408.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.8,24.19,0.0,8.3,405.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
90.58,158.8,24.19,0.13,8.3,423.0,25.25,23.87,23.5,58.0,1004.0,0.0,0.0,other
0.0,158.9,24.19,0.0,8.3,421.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,410.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,409.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
6.48,158.9,24.19,0.13,8.3,406.0,25.25,23.85,23.5,58.0,1004.1,0.0,0.0,calm
0.0,158.9,24.19,0.06,8.3,410.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,404.0,25.31,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,410.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.25,0.0,8.29,409.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,409.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,410.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,390.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
5.1,159.1,24.19,0.06,8.3,407.0,25.41,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,391.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
90.58,159.2,24.25,0.0,8.29,408.0,25.43,23.87,23.5,58.0,1004.1,0.0,0.0,other
0.0,159.1,24.19,0.13,8.3,424.0,25.43,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.06,8.3,418.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,430.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
6.08,159.0,24.19,0.13,8.3,410.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,425.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
5.04,159.0,24.19,0.0,8.3,409.0,25.43,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,421.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.19,0.06,8.3,417.0,25.35,23.89,23.5,58.0,1004.0,0.0,0.0,calm
7.99,159.1,24.19,0.0,8.3,417.0,25.41,23.91,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.1,24.19,0.0,8.3,419.0,25.35,23.87,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.3,24.19,0.0,8.3,405.0,25.41,23.87,23.5,58.0,1004.0,0.0,0.0,calm
5.11,159.1,24.19,0.0,8.3,409.0,25.29,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.2,24.19,0.0,8.3,410.0,25.35,23.89,23.5,58.0,1004.1,0.0,0.0,calm
0.0,159.1,24.19,0.13,8.3,410.0,25.29,23.91,23.5,58.0,1004.0,0.0,0.0,calm
6.21,159.1,24.19,0.0,8.3,419.0,25.31,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.06,8.3,419.0,25.35,23.87,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.0,8.3,407.0,25.29,23.85,23.5,58.0,1004.0,0.0,0.0,calm
0.0,158.8,24.19,0.06,8.3,414.0,25.31,23.89,23.5,58.0,1004.0,0.0,0.0,calm
0.0,159.0,24.19,0.13,8.3,395.0,25.31,23.85,23.5,58.0,1004.0,0.0,0.0,calm
5.02,159.1,24.19,0.06,8.3,419.0,25.37,23.89,23.5,58.0,1004.0,0.0,0.0,calm
